iso_code,continent,location,date
COL,South America,Colombia,4/26/2020
COL,South America,Colombia,4/27/2020
COL,South America,Colombia,4/28/2020
COL,South America,Colombia,4/29/2020
COL,South America,Colombia,4/30/2020
COL,South America,Colombia,5/1/2020
COL,South America,Colombia,5/2/2020
COL,South America,Colombia,5/3/2020
COL,South America,Colombia,5/4/2020
COL,South America,Colombia,5/5/2020
COL,South America,Colombia,5/6/2020
COL,South America,Colombia,5/7/2020
COL,South America,Colombia,5/8/2020
COL,South America,Colombia,5/9/2020
COL,South America,Colombia,5/10/2020
COL,South America,Colombia,5/11/2020
COL,South America,Colombia,5/12/2020
COL,South America,Colombia,5/13/2020
COL,South America,Colombia,5/14/2020
COL,South America,Colombia,5/15/2020
COL,South America,Colombia,5/16/2020
COL,South America,Colombia,5/17/2020
COL,South America,Colombia,5/18/2020
COL,South America,Colombia,5/19/2020
COL,South America,Colombia,5/20/2020
COL,South America,Colombia,5/21/2020
COL,South America,Colombia,5/22/2020
COL,South America,Colombia,5/23/2020
COL,South America,Colombia,5/24/2020
COL,South America,Colombia,5/25/2020
COL,South America,Colombia,5/26/2020
COL,South America,Colombia,5/27/2020
COL,South America,Colombia,5/28/2020
COL,South America,Colombia,5/29/2020
COL,South America,Colombia,5/30/2020
COL,South America,Colombia,5/31/2020
COL,South America,Colombia,6/1/2020
COL,South America,Colombia,6/2/2020
COL,South America,Colombia,6/3/2020
COL,South America,Colombia,6/4/2020
COL,South America,Colombia,6/5/2020
COL,South America,Colombia,6/6/2020
COL,South America,Colombia,6/7/2020
COL,South America,Colombia,6/8/2020
COL,South America,Colombia,6/9/2020
COL,South America,Colombia,6/10/2020
COL,South America,Colombia,6/11/2020
COL,South America,Colombia,6/12/2020
COL,South America,Colombia,6/13/2020
COL,South America,Colombia,6/14/2020
COL,South America,Colombia,6/15/2020
COL,South America,Colombia,6/16/2020
COL,South America,Colombia,6/17/2020
COL,South America,Colombia,6/18/2020
COL,South America,Colombia,6/19/2020
COL,South America,Colombia,6/20/2020
COL,South America,Colombia,6/21/2020
COL,South America,Colombia,6/22/2020
COL,South America,Colombia,6/23/2020
COL,South America,Colombia,6/24/2020
COL,South America,Colombia,6/25/2020
COL,South America,Colombia,6/26/2020
COL,South America,Colombia,6/27/2020
COL,South America,Colombia,6/28/2020
COL,South America,Colombia,6/29/2020
COL,South America,Colombia,6/30/2020
COL,South America,Colombia,7/1/2020
COL,South America,Colombia,7/2/2020
COL,South America,Colombia,7/3/2020
COL,South America,Colombia,7/4/2020
COL,South America,Colombia,7/5/2020
COL,South America,Colombia,7/6/2020
COL,South America,Colombia,7/7/2020
COL,South America,Colombia,7/8/2020
COL,South America,Colombia,7/9/2020
COL,South America,Colombia,7/10/2020
COL,South America,Colombia,7/11/2020
COL,South America,Colombia,7/12/2020
COL,South America,Colombia,7/13/2020
COL,South America,Colombia,7/14/2020
COL,South America,Colombia,7/15/2020
COL,South America,Colombia,7/16/2020
COL,South America,Colombia,7/17/2020
COL,South America,Colombia,7/18/2020
COL,South America,Colombia,7/19/2020
COL,South America,Colombia,7/20/2020
COL,South America,Colombia,7/21/2020
COL,South America,Colombia,7/22/2020
COL,South America,Colombia,7/23/2020
COL,South America,Colombia,7/24/2020
COL,South America,Colombia,7/25/2020
COL,South America,Colombia,7/26/2020
COL,South America,Colombia,7/27/2020
COL,South America,Colombia,7/28/2020
COL,South America,Colombia,7/29/2020
COL,South America,Colombia,7/30/2020
COL,South America,Colombia,7/31/2020
COL,South America,Colombia,8/1/2020
COL,South America,Colombia,8/2/2020
COL,South America,Colombia,8/3/2020
COL,South America,Colombia,8/4/2020
COL,South America,Colombia,8/5/2020
COL,South America,Colombia,8/6/2020
COL,South America,Colombia,8/7/2020
COL,South America,Colombia,8/8/2020
COL,South America,Colombia,8/9/2020
COL,South America,Colombia,8/10/2020
COL,South America,Colombia,8/11/2020
COL,South America,Colombia,8/12/2020
COL,South America,Colombia,8/13/2020
COL,South America,Colombia,8/14/2020
COL,South America,Colombia,8/15/2020
COL,South America,Colombia,8/16/2020
COL,South America,Colombia,8/17/2020
COL,South America,Colombia,8/18/2020
COL,South America,Colombia,8/19/2020
COL,South America,Colombia,8/20/2020
COL,South America,Colombia,8/21/2020
COL,South America,Colombia,8/22/2020
COL,South America,Colombia,8/23/2020
COL,South America,Colombia,8/24/2020
COL,South America,Colombia,8/25/2020
COL,South America,Colombia,8/26/2020
COL,South America,Colombia,8/27/2020
COL,South America,Colombia,8/28/2020
COL,South America,Colombia,8/29/2020
COL,South America,Colombia,8/30/2020
COL,South America,Colombia,8/31/2020
COL,South America,Colombia,9/1/2020
COL,South America,Colombia,9/2/2020
COL,South America,Colombia,9/3/2020
COL,South America,Colombia,9/4/2020
COL,South America,Colombia,9/5/2020
COL,South America,Colombia,9/6/2020
COL,South America,Colombia,9/7/2020
COL,South America,Colombia,9/8/2020
COL,South America,Colombia,9/9/2020
COL,South America,Colombia,9/10/2020
COL,South America,Colombia,9/11/2020
COL,South America,Colombia,9/12/2020
COL,South America,Colombia,9/13/2020
COL,South America,Colombia,9/14/2020
COL,South America,Colombia,9/15/2020
COL,South America,Colombia,9/16/2020
COL,South America,Colombia,9/17/2020
COL,South America,Colombia,9/18/2020
COL,South America,Colombia,9/19/2020
COL,South America,Colombia,9/20/2020
COL,South America,Colombia,9/21/2020
COL,South America,Colombia,9/22/2020
COL,South America,Colombia,9/23/2020
COL,South America,Colombia,9/24/2020
COL,South America,Colombia,9/25/2020
COL,South America,Colombia,9/26/2020
COL,South America,Colombia,9/27/2020
COL,South America,Colombia,9/28/2020
COL,South America,Colombia,9/29/2020
COL,South America,Colombia,9/30/2020
COL,South America,Colombia,10/1/2020
COL,South America,Colombia,10/2/2020
COL,South America,Colombia,10/3/2020
COL,South America,Colombia,10/4/2020
COL,South America,Colombia,10/5/2020
COL,South America,Colombia,10/6/2020
COL,South America,Colombia,10/7/2020
COL,South America,Colombia,10/8/2020
COL,South America,Colombia,10/9/2020
COL,South America,Colombia,10/10/2020
COL,South America,Colombia,10/11/2020
COL,South America,Colombia,10/12/2020
COL,South America,Colombia,10/13/2020
COL,South America,Colombia,10/14/2020
COL,South America,Colombia,10/15/2020
COL,South America,Colombia,10/16/2020
COL,South America,Colombia,10/17/2020
COL,South America,Colombia,10/18/2020
COL,South America,Colombia,10/19/2020
COL,South America,Colombia,10/20/2020
COL,South America,Colombia,10/21/2020
COL,South America,Colombia,10/22/2020
COL,South America,Colombia,10/23/2020
COL,South America,Colombia,10/24/2020
COL,South America,Colombia,10/25/2020
COL,South America,Colombia,10/26/2020
COL,South America,Colombia,10/27/2020
COL,South America,Colombia,10/28/2020
COL,South America,Colombia,10/29/2020
COL,South America,Colombia,10/30/2020
COL,South America,Colombia,10/31/2020
COL,South America,Colombia,11/1/2020
COL,South America,Colombia,11/2/2020
COL,South America,Colombia,11/3/2020
COL,South America,Colombia,11/4/2020
COL,South America,Colombia,11/5/2020
COL,South America,Colombia,11/6/2020
COL,South America,Colombia,11/7/2020
COL,South America,Colombia,11/8/2020
COL,South America,Colombia,11/9/2020
COL,South America,Colombia,11/10/2020
COL,South America,Colombia,11/11/2020
COL,South America,Colombia,11/12/2020
COL,South America,Colombia,11/13/2020
COL,South America,Colombia,11/14/2020
COL,South America,Colombia,11/15/2020
COL,South America,Colombia,11/16/2020
COL,South America,Colombia,11/17/2020
COL,South America,Colombia,11/18/2020
COL,South America,Colombia,11/19/2020
COL,South America,Colombia,11/20/2020
COL,South America,Colombia,11/21/2020
COL,South America,Colombia,11/22/2020
COL,South America,Colombia,11/23/2020
COL,South America,Colombia,11/24/2020
COL,South America,Colombia,11/25/2020
COL,South America,Colombia,11/26/2020
COL,South America,Colombia,11/27/2020
COL,South America,Colombia,11/28/2020
COL,South America,Colombia,11/29/2020
COL,South America,Colombia,11/30/2020
COL,South America,Colombia,12/1/2020
COL,South America,Colombia,12/2/2020
COL,South America,Colombia,12/3/2020
COL,South America,Colombia,12/4/2020
COL,South America,Colombia,12/5/2020
COL,South America,Colombia,12/6/2020
COL,South America,Colombia,12/7/2020
COL,South America,Colombia,12/8/2020
COL,South America,Colombia,12/9/2020
COL,South America,Colombia,12/10/2020
COL,South America,Colombia,12/11/2020
COL,South America,Colombia,12/12/2020
COL,South America,Colombia,12/13/2020
COL,South America,Colombia,12/14/2020
COL,South America,Colombia,12/15/2020
COL,South America,Colombia,12/16/2020
COL,South America,Colombia,12/17/2020
COL,South America,Colombia,12/18/2020
COL,South America,Colombia,12/19/2020
COL,South America,Colombia,12/20/2020
COL,South America,Colombia,12/21/2020
COL,South America,Colombia,12/22/2020
COL,South America,Colombia,12/23/2020
COL,South America,Colombia,12/24/2020
COL,South America,Colombia,12/25/2020
COL,South America,Colombia,12/26/2020
COL,South America,Colombia,12/27/2020
COL,South America,Colombia,12/28/2020
COL,South America,Colombia,12/29/2020
COL,South America,Colombia,12/30/2020
COL,South America,Colombia,12/31/2020
COL,South America,Colombia,1/1/2021
COL,South America,Colombia,1/2/2021
COL,South America,Colombia,1/3/2021
COL,South America,Colombia,1/4/2021
COL,South America,Colombia,1/5/2021
COL,South America,Colombia,1/6/2021
COL,South America,Colombia,1/7/2021
COL,South America,Colombia,1/8/2021
COL,South America,Colombia,1/9/2021
COL,South America,Colombia,1/10/2021
COL,South America,Colombia,1/11/2021
COL,South America,Colombia,1/12/2021
COL,South America,Colombia,1/13/2021
COL,South America,Colombia,1/14/2021
COL,South America,Colombia,1/15/2021
COL,South America,Colombia,1/16/2021
COL,South America,Colombia,1/17/2021
COL,South America,Colombia,1/18/2021
COL,South America,Colombia,1/19/2021
COL,South America,Colombia,1/20/2021
COL,South America,Colombia,1/21/2021
COL,South America,Colombia,1/22/2021
COL,South America,Colombia,1/23/2021
COL,South America,Colombia,1/24/2021
COL,South America,Colombia,1/25/2021
COL,South America,Colombia,1/26/2021
COL,South America,Colombia,1/27/2021
COL,South America,Colombia,1/28/2021
COL,South America,Colombia,1/29/2021
COL,South America,Colombia,1/30/2021
COL,South America,Colombia,1/31/2021
COL,South America,Colombia,2/1/2021
COL,South America,Colombia,2/2/2021
COL,South America,Colombia,2/3/2021
COL,South America,Colombia,2/4/2021
COL,South America,Colombia,2/5/2021
COL,South America,Colombia,2/6/2021
COL,South America,Colombia,2/7/2021
COL,South America,Colombia,2/8/2021
COL,South America,Colombia,2/9/2021
COL,South America,Colombia,2/10/2021
COL,South America,Colombia,2/11/2021
COL,South America,Colombia,2/12/2021
COL,South America,Colombia,2/13/2021
COL,South America,Colombia,2/14/2021
COL,South America,Colombia,2/15/2021
COL,South America,Colombia,2/16/2021
COL,South America,Colombia,2/17/2021
COL,South America,Colombia,2/18/2021
COL,South America,Colombia,2/19/2021
COL,South America,Colombia,2/20/2021
COL,South America,Colombia,2/21/2021
COL,South America,Colombia,2/22/2021
COL,South America,Colombia,2/23/2021
COL,South America,Colombia,2/24/2021
COL,South America,Colombia,2/25/2021
COL,South America,Colombia,2/26/2021
COL,South America,Colombia,2/27/2021
COL,South America,Colombia,2/28/2021
COL,South America,Colombia,3/1/2021
COL,South America,Colombia,3/2/2021
COL,South America,Colombia,3/3/2021
COL,South America,Colombia,3/4/2021
COL,South America,Colombia,3/5/2021
COL,South America,Colombia,3/6/2021
COL,South America,Colombia,3/7/2021
COL,South America,Colombia,3/8/2021
COL,South America,Colombia,3/9/2021
COL,South America,Colombia,3/10/2021
COL,South America,Colombia,3/11/2021
COL,South America,Colombia,3/12/2021
COL,South America,Colombia,3/13/2021
COL,South America,Colombia,3/14/2021
COL,South America,Colombia,3/15/2021
COL,South America,Colombia,3/16/2021
COL,South America,Colombia,3/17/2021
COL,South America,Colombia,3/18/2021
COL,South America,Colombia,3/19/2021
COL,South America,Colombia,3/20/2021
COL,South America,Colombia,3/21/2021
COL,South America,Colombia,3/22/2021
COL,South America,Colombia,3/23/2021
COL,South America,Colombia,3/24/2021
COL,South America,Colombia,3/25/2021
COL,South America,Colombia,3/26/2021
COL,South America,Colombia,3/27/2021
COL,South America,Colombia,3/28/2021
COL,South America,Colombia,3/29/2021
COL,South America,Colombia,3/30/2021
COL,South America,Colombia,3/31/2021
COL,South America,Colombia,4/1/2021
COL,South America,Colombia,4/2/2021
COL,South America,Colombia,4/3/2021
COL,South America,Colombia,4/4/2021
COL,South America,Colombia,4/5/2021
COL,South America,Colombia,4/6/2021
COL,South America,Colombia,4/7/2021
COL,South America,Colombia,4/8/2021
COL,South America,Colombia,4/9/2021
COL,South America,Colombia,4/10/2021
COL,South America,Colombia,4/11/2021
COL,South America,Colombia,4/12/2021
COL,South America,Colombia,4/13/2021
COL,South America,Colombia,4/14/2021
COL,South America,Colombia,4/15/2021
COL,South America,Colombia,4/16/2021
COL,South America,Colombia,4/17/2021
COL,South America,Colombia,4/18/2021
COL,South America,Colombia,4/19/2021
COL,South America,Colombia,4/20/2021
COL,South America,Colombia,4/21/2021
COL,South America,Colombia,4/22/2021
COL,South America,Colombia,4/23/2021
COL,South America,Colombia,4/24/2021
COL,South America,Colombia,4/25/2021
COL,South America,Colombia,4/26/2021
COL,South America,Colombia,4/27/2021
COL,South America,Colombia,4/28/2021
COL,South America,Colombia,4/29/2021
COL,South America,Colombia,4/30/2021
COL,South America,Colombia,5/1/2021
COL,South America,Colombia,5/2/2021
COL,South America,Colombia,5/3/2021
COL,South America,Colombia,5/4/2021
COL,South America,Colombia,5/5/2021
COL,South America,Colombia,5/6/2021
COL,South America,Colombia,5/7/2021
COL,South America,Colombia,5/8/2021
COL,South America,Colombia,5/9/2021
COL,South America,Colombia,5/10/2021
COL,South America,Colombia,5/11/2021
COL,South America,Colombia,5/12/2021
COL,South America,Colombia,5/13/2021
COL,South America,Colombia,5/14/2021
COL,South America,Colombia,5/15/2021
COL,South America,Colombia,5/16/2021
COL,South America,Colombia,5/17/2021
COL,South America,Colombia,5/18/2021
COL,South America,Colombia,5/19/2021
COL,South America,Colombia,5/20/2021
COL,South America,Colombia,5/21/2021
COL,South America,Colombia,5/22/2021
COL,South America,Colombia,5/23/2021
COL,South America,Colombia,5/24/2021
COL,South America,Colombia,5/25/2021
COL,South America,Colombia,5/26/2021
COL,South America,Colombia,5/27/2021
COL,South America,Colombia,5/28/2021
COL,South America,Colombia,5/29/2021
COL,South America,Colombia,5/30/2021
COL,South America,Colombia,5/31/2021
COL,South America,Colombia,6/1/2021
COL,South America,Colombia,6/2/2021
COL,South America,Colombia,6/3/2021
COL,South America,Colombia,6/4/2021
COL,South America,Colombia,6/5/2021
COL,South America,Colombia,6/6/2021
COL,South America,Colombia,6/7/2021
COL,South America,Colombia,6/8/2021
COL,South America,Colombia,6/9/2021
COL,South America,Colombia,6/10/2021
COL,South America,Colombia,6/11/2021
COL,South America,Colombia,6/12/2021
COL,South America,Colombia,6/13/2021
COL,South America,Colombia,6/14/2021
COL,South America,Colombia,6/15/2021
COL,South America,Colombia,6/16/2021
COL,South America,Colombia,6/17/2021
COL,South America,Colombia,6/18/2021
COL,South America,Colombia,6/19/2021
COL,South America,Colombia,6/20/2021
COL,South America,Colombia,6/21/2021
COL,South America,Colombia,6/22/2021
COL,South America,Colombia,6/23/2021
COL,South America,Colombia,6/24/2021
COL,South America,Colombia,6/25/2021
COL,South America,Colombia,6/26/2021
COL,South America,Colombia,6/27/2021
COL,South America,Colombia,6/28/2021
COL,South America,Colombia,6/29/2021
COL,South America,Colombia,6/30/2021
COL,South America,Colombia,7/1/2021
COL,South America,Colombia,7/2/2021
COL,South America,Colombia,7/3/2021
COL,South America,Colombia,7/4/2021
COL,South America,Colombia,7/5/2021
COL,South America,Colombia,7/6/2021
COL,South America,Colombia,7/7/2021
COL,South America,Colombia,7/8/2021
COL,South America,Colombia,7/9/2021
COL,South America,Colombia,7/10/2021
COL,South America,Colombia,7/11/2021
COL,South America,Colombia,7/12/2021
COL,South America,Colombia,7/13/2021
COL,South America,Colombia,7/14/2021
COL,South America,Colombia,7/15/2021
COL,South America,Colombia,7/16/2021
COL,South America,Colombia,7/17/2021
COL,South America,Colombia,7/18/2021
COL,South America,Colombia,7/19/2021
COL,South America,Colombia,7/20/2021
COL,South America,Colombia,7/21/2021
COL,South America,Colombia,7/22/2021
COL,South America,Colombia,7/23/2021
COL,South America,Colombia,7/24/2021
COL,South America,Colombia,7/25/2021
COL,South America,Colombia,7/26/2021
COL,South America,Colombia,7/27/2021
COL,South America,Colombia,7/28/2021
COL,South America,Colombia,7/29/2021
COL,South America,Colombia,7/30/2021
COL,South America,Colombia,7/31/2021
COL,South America,Colombia,8/1/2021
COL,South America,Colombia,8/2/2021
COL,South America,Colombia,8/3/2021
COL,South America,Colombia,8/4/2021
COL,South America,Colombia,8/5/2021
COL,South America,Colombia,8/6/2021
COL,South America,Colombia,8/7/2021
COL,South America,Colombia,8/8/2021
COL,South America,Colombia,8/9/2021
COL,South America,Colombia,8/10/2021
COL,South America,Colombia,8/11/2021
COL,South America,Colombia,8/12/2021
COL,South America,Colombia,8/13/2021
COL,South America,Colombia,8/14/2021
COL,South America,Colombia,8/15/2021
COL,South America,Colombia,8/16/2021
COL,South America,Colombia,8/17/2021
COL,South America,Colombia,8/18/2021
COL,South America,Colombia,8/19/2021
COL,South America,Colombia,8/20/2021
COL,South America,Colombia,8/21/2021
COL,South America,Colombia,8/22/2021
COL,South America,Colombia,8/23/2021
COL,South America,Colombia,8/24/2021
COL,South America,Colombia,8/25/2021
COL,South America,Colombia,8/26/2021
COL,South America,Colombia,8/27/2021
COL,South America,Colombia,8/28/2021
COL,South America,Colombia,8/29/2021
COL,South America,Colombia,8/30/2021
COL,South America,Colombia,8/31/2021
COL,South America,Colombia,9/1/2021
COL,South America,Colombia,9/2/2021
COL,South America,Colombia,9/3/2021
COL,South America,Colombia,9/4/2021
COL,South America,Colombia,9/5/2021
COL,South America,Colombia,9/6/2021
COL,South America,Colombia,9/7/2021
COL,South America,Colombia,9/8/2021
COL,South America,Colombia,9/9/2021
COL,South America,Colombia,9/10/2021
COL,South America,Colombia,9/11/2021
COL,South America,Colombia,9/12/2021
COL,South America,Colombia,9/13/2021
COL,South America,Colombia,9/14/2021
COL,South America,Colombia,9/15/2021
COL,South America,Colombia,9/16/2021
COL,South America,Colombia,9/17/2021
COL,South America,Colombia,9/18/2021
COL,South America,Colombia,9/19/2021
COL,South America,Colombia,9/20/2021
COL,South America,Colombia,9/21/2021
COL,South America,Colombia,9/22/2021
COL,South America,Colombia,9/23/2021
COL,South America,Colombia,9/24/2021
COL,South America,Colombia,9/25/2021
COL,South America,Colombia,9/26/2021
COL,South America,Colombia,9/27/2021
COL,South America,Colombia,9/28/2021
COL,South America,Colombia,9/29/2021
COL,South America,Colombia,9/30/2021
COL,South America,Colombia,10/1/2021
COL,South America,Colombia,10/2/2021
COL,South America,Colombia,10/3/2021
COL,South America,Colombia,10/4/2021
COL,South America,Colombia,10/5/2021
COL,South America,Colombia,10/6/2021
COL,South America,Colombia,10/7/2021
COL,South America,Colombia,10/8/2021
COL,South America,Colombia,10/9/2021
COL,South America,Colombia,10/10/2021
COL,South America,Colombia,10/11/2021
COL,South America,Colombia,10/12/2021
COL,South America,Colombia,10/13/2021
COL,South America,Colombia,10/14/2021
COL,South America,Colombia,10/15/2021
COL,South America,Colombia,10/16/2021
COL,South America,Colombia,10/17/2021
COL,South America,Colombia,10/18/2021
COL,South America,Colombia,10/19/2021
COL,South America,Colombia,10/20/2021
COL,South America,Colombia,10/21/2021
COL,South America,Colombia,10/22/2021
COL,South America,Colombia,10/23/2021
COL,South America,Colombia,10/24/2021
COL,South America,Colombia,10/25/2021
COL,South America,Colombia,10/26/2021
COL,South America,Colombia,10/27/2021
COL,South America,Colombia,10/28/2021
COL,South America,Colombia,10/29/2021
COL,South America,Colombia,10/30/2021
COL,South America,Colombia,10/31/2021
COL,South America,Colombia,11/1/2021
COL,South America,Colombia,11/2/2021
COL,South America,Colombia,11/3/2021
COL,South America,Colombia,11/4/2021
COL,South America,Colombia,11/5/2021
COL,South America,Colombia,11/6/2021
COL,South America,Colombia,11/7/2021
COL,South America,Colombia,11/8/2021
COL,South America,Colombia,11/9/2021
COL,South America,Colombia,11/10/2021
COL,South America,Colombia,11/11/2021
COL,South America,Colombia,11/12/2021
COL,South America,Colombia,11/13/2021
COL,South America,Colombia,11/14/2021
COL,South America,Colombia,11/15/2021
COL,South America,Colombia,11/16/2021
COL,South America,Colombia,11/17/2021
COL,South America,Colombia,11/18/2021
COL,South America,Colombia,11/19/2021
COL,South America,Colombia,11/20/2021
COL,South America,Colombia,11/21/2021
COL,South America,Colombia,11/22/2021
COL,South America,Colombia,11/23/2021
COL,South America,Colombia,11/24/2021
COL,South America,Colombia,11/25/2021
COL,South America,Colombia,11/26/2021
COL,South America,Colombia,11/27/2021
COL,South America,Colombia,11/28/2021
COL,South America,Colombia,11/29/2021
COL,South America,Colombia,11/30/2021
COL,South America,Colombia,12/1/2021
COL,South America,Colombia,12/2/2021
COL,South America,Colombia,12/3/2021
COL,South America,Colombia,12/4/2021
COL,South America,Colombia,12/5/2021
COL,South America,Colombia,12/6/2021
COL,South America,Colombia,12/7/2021
COL,South America,Colombia,12/8/2021
COL,South America,Colombia,12/9/2021
COL,South America,Colombia,12/10/2021
COL,South America,Colombia,12/11/2021
COL,South America,Colombia,12/12/2021
COL,South America,Colombia,12/13/2021
COL,South America,Colombia,12/14/2021
COL,South America,Colombia,12/15/2021
COL,South America,Colombia,12/16/2021
COL,South America,Colombia,12/17/2021
COL,South America,Colombia,12/18/2021
COL,South America,Colombia,12/19/2021
COL,South America,Colombia,12/20/2021
COL,South America,Colombia,12/21/2021
COL,South America,Colombia,12/22/2021
COL,South America,Colombia,12/23/2021
COL,South America,Colombia,12/24/2021
COL,South America,Colombia,12/25/2021
COL,South America,Colombia,12/26/2021
COL,South America,Colombia,12/27/2021
COL,South America,Colombia,12/28/2021
COL,South America,Colombia,12/29/2021
COL,South America,Colombia,12/30/2021
COL,South America,Colombia,12/31/2021
COL,South America,Colombia,1/1/2022
COL,South America,Colombia,1/2/2022
COL,South America,Colombia,1/3/2022
COL,South America,Colombia,1/4/2022
COL,South America,Colombia,1/5/2022
COL,South America,Colombia,1/6/2022
COL,South America,Colombia,1/7/2022
COL,South America,Colombia,1/8/2022
COL,South America,Colombia,1/9/2022
COL,South America,Colombia,1/10/2022
COL,South America,Colombia,1/11/2022
COL,South America,Colombia,1/12/2022
COL,South America,Colombia,1/13/2022
COL,South America,Colombia,1/14/2022
COL,South America,Colombia,1/15/2022
COL,South America,Colombia,1/16/2022
COL,South America,Colombia,1/17/2022
COL,South America,Colombia,1/18/2022
COL,South America,Colombia,1/19/2022
COL,South America,Colombia,1/20/2022
COL,South America,Colombia,1/21/2022
COL,South America,Colombia,1/22/2022
COL,South America,Colombia,1/23/2022
COL,South America,Colombia,1/24/2022
COL,South America,Colombia,1/25/2022
COL,South America,Colombia,1/26/2022
COL,South America,Colombia,1/27/2022
COL,South America,Colombia,1/28/2022
COL,South America,Colombia,1/29/2022
COL,South America,Colombia,1/30/2022
COL,South America,Colombia,1/31/2022
COL,South America,Colombia,2/1/2022
COL,South America,Colombia,2/2/2022
COL,South America,Colombia,2/3/2022
COL,South America,Colombia,2/4/2022
COL,South America,Colombia,2/5/2022
COL,South America,Colombia,2/6/2022
COL,South America,Colombia,2/7/2022
COL,South America,Colombia,2/8/2022
COL,South America,Colombia,2/9/2022
COL,South America,Colombia,2/10/2022
COL,South America,Colombia,2/11/2022
COL,South America,Colombia,2/12/2022
COL,South America,Colombia,2/13/2022
COL,South America,Colombia,2/14/2022
COL,South America,Colombia,2/15/2022
COL,South America,Colombia,2/16/2022
COL,South America,Colombia,2/17/2022
COL,South America,Colombia,2/18/2022
COL,South America,Colombia,2/19/2022
COL,South America,Colombia,2/20/2022
COL,South America,Colombia,2/21/2022
COL,South America,Colombia,2/22/2022
COL,South America,Colombia,2/23/2022
COL,South America,Colombia,2/24/2022
COL,South America,Colombia,2/25/2022
COL,South America,Colombia,2/26/2022
COL,South America,Colombia,2/27/2022
COL,South America,Colombia,2/28/2022
COL,South America,Colombia,3/1/2022
COL,South America,Colombia,3/2/2022
COL,South America,Colombia,3/3/2022
COL,South America,Colombia,3/4/2022
COL,South America,Colombia,3/5/2022
COL,South America,Colombia,3/6/2022
COL,South America,Colombia,3/7/2022
COL,South America,Colombia,3/8/2022
COL,South America,Colombia,3/9/2022
COL,South America,Colombia,3/10/2022
COL,South America,Colombia,3/11/2022
COL,South America,Colombia,3/12/2022
COL,South America,Colombia,3/13/2022
COL,South America,Colombia,3/14/2022
COL,South America,Colombia,3/15/2022
COL,South America,Colombia,3/16/2022
COL,South America,Colombia,3/17/2022
COL,South America,Colombia,3/18/2022
COL,South America,Colombia,3/19/2022
COL,South America,Colombia,3/20/2022
COL,South America,Colombia,3/21/2022
COL,South America,Colombia,3/22/2022
COL,South America,Colombia,3/23/2022
COL,South America,Colombia,3/24/2022
COL,South America,Colombia,3/25/2022
COL,South America,Colombia,3/26/2022
COL,South America,Colombia,3/27/2022
COL,South America,Colombia,3/28/2022
COL,South America,Colombia,3/29/2022
COL,South America,Colombia,3/30/2022
COL,South America,Colombia,3/31/2022
COL,South America,Colombia,4/1/2022
COL,South America,Colombia,4/2/2022
COL,South America,Colombia,4/3/2022
COL,South America,Colombia,4/4/2022
COL,South America,Colombia,4/5/2022
COL,South America,Colombia,4/6/2022
COL,South America,Colombia,4/7/2022
COL,South America,Colombia,4/8/2022
COL,South America,Colombia,4/9/2022
COL,South America,Colombia,4/10/2022
COL,South America,Colombia,4/11/2022
COL,South America,Colombia,4/12/2022
COL,South America,Colombia,4/13/2022
COL,South America,Colombia,4/14/2022
COL,South America,Colombia,4/15/2022
COL,South America,Colombia,4/16/2022
COL,South America,Colombia,4/17/2022
COL,South America,Colombia,4/18/2022
COL,South America,Colombia,4/19/2022
COL,South America,Colombia,4/20/2022
COL,South America,Colombia,4/21/2022
COL,South America,Colombia,4/22/2022
COL,South America,Colombia,4/23/2022
COL,South America,Colombia,4/24/2022
COL,South America,Colombia,4/25/2022
COL,South America,Colombia,4/26/2022
COL,South America,Colombia,4/27/2022
COL,South America,Colombia,4/28/2022
COL,South America,Colombia,4/29/2022
COL,South America,Colombia,4/30/2022
COL,South America,Colombia,5/1/2022
COL,South America,Colombia,5/2/2022
COL,South America,Colombia,5/3/2022
COL,South America,Colombia,5/4/2022
COL,South America,Colombia,5/5/2022
COL,South America,Colombia,5/6/2022
COL,South America,Colombia,5/7/2022
COL,South America,Colombia,5/8/2022
COL,South America,Colombia,5/9/2022
COL,South America,Colombia,5/10/2022
COL,South America,Colombia,5/11/2022
COL,South America,Colombia,5/12/2022
COL,South America,Colombia,5/13/2022
COL,South America,Colombia,5/14/2022
COL,South America,Colombia,5/15/2022
COL,South America,Colombia,5/16/2022
COL,South America,Colombia,5/17/2022
COL,South America,Colombia,5/18/2022
COL,South America,Colombia,5/19/2022
COL,South America,Colombia,5/20/2022
COL,South America,Colombia,5/21/2022
COL,South America,Colombia,5/22/2022
COL,South America,Colombia,5/23/2022
COL,South America,Colombia,5/24/2022
COL,South America,Colombia,5/25/2022
COL,South America,Colombia,5/26/2022
COL,South America,Colombia,5/27/2022
COL,South America,Colombia,5/28/2022
COL,South America,Colombia,5/29/2022
COL,South America,Colombia,5/30/2022
COL,South America,Colombia,5/31/2022
COL,South America,Colombia,6/1/2022
COL,South America,Colombia,6/2/2022
COL,South America,Colombia,6/3/2022
COL,South America,Colombia,6/4/2022
COL,South America,Colombia,6/5/2022
COL,South America,Colombia,6/6/2022
COL,South America,Colombia,6/7/2022
COL,South America,Colombia,6/8/2022
COL,South America,Colombia,6/9/2022
COL,South America,Colombia,6/10/2022
COL,South America,Colombia,6/11/2022
